

5.777271, 0.372005, 0.372005, -0.0017869999999788888, 0.37557899999995775, 0.3684310000000422, 0, 0, 0.0, 0.0, -0.0017869999999788888
5.787806, 0.803661, 0.684361, -0.011551999999994678, 0.8267649999999893, 0.6612570000000106, 0, 0, 0.0, 0.0, -0.011551999999994678
5.795822, 1.808193, 1.539856, -0.03351500000002261, 1.8752230000000452, 1.4728259999999547, 0, 0, 0.0, 0.0, -0.03351500000002261
5.815349, 3.214418, 2.73767, -0.07253800000000865, 3.3594940000000175, 2.5925939999999827, 0, 0, 0.0, 0.0, -0.07253800000000865
5.822055, 5.022149, 4.277988, -0.13344799999998713, 5.289044999999974, 4.011092000000025, 0, 0, 0.0, 0.0, -0.13344799999998713
5.828286, 7.231077, 6.16112, -0.22102499999999736, 7.673126999999995, 5.719070000000006, 0, 0, 0.0, 0.0, -0.22102499999999736
5.835803, 9.840736, 8.38753, -0.33997199999998884, 10.520679999999977, 7.707586000000022, 0, 0, 0.0, 0.0, -0.33997199999998884
5.846332, 12.850465, 10.957879, -0.49488200000001825, 13.840229000000036, 9.968114999999964, 0, 0, 0.0, 0.0, -0.49488200000001825
5.853178, 16.259358, 13.873072, -0.6902019999999993, 17.639761999999997, 12.492668000000002, 0, 0, 0.0, 0.0, -0.6902019999999993
5.864718, 20.066216, 17.134306, -0.9301829999999995, 21.926582, 15.27394, 0, 0, 0.0, 0.0, -0.9301829999999995
5.870836, 24.26948, 20.743137, -1.2188179999999988, 26.707116, 18.305501000000003, 0, 0, 0.0, 0.0, -1.2188179999999988
5.883089, 28.867159, 24.701553, -1.5597779999999943, 31.98671499999999, 21.581997000000012, 0, 0, 0.17961876832844575, 0.0, -1.5597779999999943
5.916564, 33.656479, 28.84032, -1.9539869999999837, 37.564452999999965, 24.93234600000003, 0, 0, 0.17961876832844575, 0.0, -1.9539869999999837
5.926434, 38.434897, 32.989977, -2.3996609999999805, 43.23421899999996, 28.190655000000042, 0, 0, 0.21554252199413487, 0.1317204301075269, -2.3996609999999805
5.932187, 43.200321, 37.152615, -2.894674000000009, 48.98966900000002, 31.36326699999998, 0, 0, 0.2634408602150538, 0.16764418377321602, -2.894674000000009
5.943521, 47.950487, 41.330497, -3.4365290000000073, 54.82354500000002, 34.45743899999999, 0, 0, 0.2873900293255132, 0.17961876832844575, -3.4365290000000073
5.950329, 52.682966, 45.526055, -4.022333000000003, 60.72763200000001, 37.48138899999999, 0, 0, 0.3592375366568915, 0.17961876832844575, -4.022333000000003
5.960586, 57.395172, 49.741875, -4.648767000000021, 66.69270600000004, 40.44434099999996, 0, 0, 0.3592375366568915, 0.20356793743890517, -4.648767000000021
5.982223, 62.084392, 53.980672, -5.312069000000008, 72.70853000000002, 43.35653399999998, 0, 0, 0.3951612903225806, 0.23949169110459434, -5.312069000000008
6.001416, 66.747815, 58.245261, -6.008016999999995, 78.763849, 46.22922700000001, 0, 0, 0.43108504398826974, 0.2634408602150538, -6.008016999999995
6.020368, 71.382574, 62.538511, -6.731918000000007, 84.84641000000002, 49.074674999999985, 0, 0, 0.5149071358748778, 0.2754154447702835, -6.731918000000007
6.038527, 75.985797, 66.8633, -7.478610000000003, 90.94301700000001, 51.90607999999999, 0, 1, 0.5149071358748778, 0.2873900293255132, -7.478610000000003
6.060674, 80.554656, 71.222459, -8.242465999999979, 97.03958799999995, 54.73752700000004, 0, 4, 0.5628054740957967, 0.2873900293255132, -8.242465999999979
6.081429, 85.086424, 75.618722, -9.017413999999974, 103.12125199999994, 57.58389400000006, 0, 5, 0.6107038123167156, 0.31133919843597263, -9.017413999999974
6.100769, 89.578521, 80.054673, -9.796958000000018, 109.17243700000003, 60.46075699999996, 0, 5, 0.6466275659824047, 0.32331378299120234, -9.796958000000018
6.120362, 94.028565, 84.5327, -10.574210999999991, 115.17698699999998, 63.38427800000002, 0, 5, 0.718475073313783, 0.34726295210166175, -10.574210999999991
6.140234, 98.434398, 89.054966, -11.34193399999998, 121.11826599999996, 66.37109800000003, 0, 4, 0.7543988269794721, 0.3712121212121212, -11.34193399999998
6.160479, 102.794105, 93.623388, -12.092572000000018, 126.97924900000004, 69.43824399999997, 0, 1, 0.7543988269794721, 0.3951612903225806, -12.092572000000018
6.181271, 107.106017, 98.23964, -12.818300000000022, 132.74261700000005, 72.60303999999995, 0, 0, 0.7903225806451613, 0.40713587487781033, -12.818300000000022
6.201248, 111.368683, 102.905173, -13.511052000000007, 138.39078700000002, 75.88306899999999, 0, 0, 0.8262463343108504, 0.43108504398826974, -13.511052000000007
6.220927, 115.388565, 107.441526, -14.161528999999973, 143.71162299999995, 79.11846800000005, 0, 0, 0.8621700879765395, 0.45503421309872927, -14.161528999999973
6.240105, 118.976004, 111.666351, -14.75983500000001, 148.495674, 82.14668099999999, 0, 0, 0.9220430107526882, 0.467008797653959, -14.75983500000001
6.260031, 122.136229, 115.574407, -15.296929999999975, 152.73008899999996, 84.98054700000004, 0, 1, 0.9220430107526882, 0.5029325513196481, -15.296929999999975
6.280744, 124.874815, 119.160108, -15.764685999999983, 156.40418699999998, 87.63073600000003, 0, 1, 0.9459921798631477, 0.5149071358748778, -15.764685999999983
6.3003, 127.197517, 122.417681, -16.155921999999975, 159.50936099999996, 90.10583700000005, 0, 1, 0.9819159335288368, 0.5388563049853373, -16.155921999999975
6.320268, 129.110151, 125.341296, -16.464406999999994, 162.038965, 92.41248200000001, 0, 2, 0.9938905180840665, 0.5628054740957967, -16.464406999999994
6.339101, 130.618502, 127.925153, -16.684861000000012, 163.98822400000003, 94.55543099999997, 0, 4, 1.0256109481915934, 0.572434017595308, -16.684861000000012
6.365188, 131.728281, 130.163529, -16.812937999999974, 165.35415699999996, 96.53765300000006, 0, 10, 1.0256109481915934, 0.5605083088954057, -16.812937999999974
6.380729, 132.445124, 132.050774, -16.845215999999994, 166.13555599999998, 98.360342, 0, 10, 1.0375366568914957, 0.572434017595308, -16.845215999999994
6.399573, 132.774632, 133.581283, -16.77919000000003, 166.33301200000005, 100.02290299999996, 0, 14, 1.049462365591398, 0.5843597262952102, -16.77919000000003
6.420952, 132.722429, 134.749423, -16.61327799999998, 165.94898499999996, 101.52286700000005, 0, 17, 1.049462365591398, 0.5843597262952102, -16.61327799999998
6.440341, 132.140303, 135.390984, -16.34720600000003, 164.83471500000005, 102.69657199999995, 0, 16, 1.0375366568914957, 0.6082111436950147, -16.34720600000003
6.461832, 131.037076, 135.497149, -15.982144000000005, 163.00136400000002, 103.532861, 0, 14, 1.0256109481915934, 0.6201368523949169, -15.982144000000005
