Drive.left_vel, Drive.right_vel, time, Drive.left_voltage, Drive.right_voltage
311, 343, 2820.947, 1.7193548387096773, 1.7333333333333332
317, 346, 2840.7990000000004, 1.7313782991202344, 1.7454545454545454
321, 347, 2860.8349999999996, 1.743401759530792, 1.7575757575757578
326, 349, 2880.7340000000004, 1.7554252199413491, 1.76969696969697
329, 354, 2900.8660000000004, 1.7674486803519065, 1.781818181818182
334, 357, 2920.6649999999995, 1.7794721407624636, 1.7939393939393942
336, 361, 2940.7599999999993, 1.7914956011730208, 1.7987781036168133
340, 365, 2961.086999999999, 1.8035190615835779, 1.810850439882698
343, 371, 2980.8140000000003, 1.815542521994135, 1.8229227761485827
347, 374, 3001.0790000000006, 1.8275659824046924, 1.8349951124144672
350, 378, 3020.6669999999995, 1.8395894428152495, 1.847067448680352
355, 383, 3040.6549999999993, 1.8516129032258066, 1.8591397849462366
356, 388, 3060.651999999999, 1.8636363636363638, 1.871212121212121
359, 391, 3080.7859999999996, 1.8756598240469209, 1.8832844574780059
362, 394, 3100.6710000000003, 1.8876832844574782, 1.8953567937438904
366, 398, 3120.735999999999, 1.8997067448680354, 1.9074291300097752
371, 400, 3140.727999999999, 1.9117302052785925, 1.9195014662756598
378, 400, 3160.6500000000005, 1.9237536656891496, 1.9315738025415443
382, 402, 3180.700999999999, 1.9357771260997068, 1.943646138807429
387, 404, 3201.036, 1.947800586510264, 1.9557184750733136
390, 406, 3220.675, 1.9598240469208212, 1.9677908113391984
393, 407, 3240.72, 1.9718475073313784, 1.979863147605083
393, 410, 3260.7099999999996, 1.9838709677419355, 1.9919354838709675
395, 414, 3280.654, 1.9958944281524926, 2.0040078201368523
395, 416, 3300.751, 2.0079178885630498, 2.016080156402737
395, 422, 3321.03, 2.019941348973607, 2.0281524926686214
395, 428, 3340.6839999999997, 2.0319648093841645, 2.040224828934506
396, 436, 3360.735, 2.0439882697947214, 2.052297165200391
395, 441, 3380.6720000000005, 2.0560117302052787, 2.0643695014662753
397, 447, 3400.6659999999993, 2.0680351906158356, 2.07644183773216
400, 454, 3420.643, 2.080058651026393, 2.088514173998045
401, 458, 3440.835, 2.0920821114369503, 2.1005865102639296
408, 464, 3461.029, 2.1041055718475072, 2.112658846529814
418, 467, 3480.952, 2.1161290322580646, 2.124731182795699
426, 472, 3503.66, 2.1401759530791793, 2.1488758553274683
437, 476, 3520.6719999999996, 2.152199413489736, 2.160948191593353
450, 481, 3540.6770000000006, 2.1642228739002936, 2.1730205278592374
458, 480, 3560.7690000000007, 2.1762463343108505, 2.185092864125122
463, 481, 3580.634, 2.188269794721408, 2.197165200391007
469, 480, 3600.683, 2.200293255131965, 2.2092375366568917
469, 475, 3620.6309999999994, 2.212316715542522, 2.221309872922776
469, 471, 3640.6469999999995, 2.2243401759530794, 2.233382209188661
467, 473, 3660.686, 2.2363636363636368, 2.2454545454545456
466, 475, 3681.2529999999997, 2.2483870967741937, 2.25752688172043
461, 484, 3700.713, 2.260410557184751, 2.2695992179863147
458, 493, 3720.668999999999, 2.2631964809384164, 2.2816715542521995
456, 504, 3740.7459999999996, 2.2751710654936463, 2.293743890518084
457, 507, 3760.6230000000005, 2.287145650048876, 2.3058162267839686
459, 514, 3780.6730000000002, 2.2991202346041058, 2.3178885630498534
464, 513, 3800.668, 2.3110948191593352, 2.329960899315738
472, 515, 3820.8699999999994, 2.323069403714565, 2.3420332355816225
479, 516, 3840.641999999999, 2.3350439882697946, 2.3541055718475072
485, 522, 3860.7289999999994, 2.3470185728250246, 2.366177908113392
492, 523, 3880.6399999999994, 2.358993157380254, 2.3782502443792763
499, 530, 3900.72, 2.370967741935484, 2.390322580645161
504, 531, 3920.660999999999, 2.3829423264907135, 2.402394916911046
508, 534, 3940.657999999999, 2.3949169110459434, 2.4144672531769302
512, 536, 3960.9939999999997, 2.406891495601173, 2.426539589442815
516, 540, 3980.6679999999997, 2.418866080156403, 2.4386119257087
518, 541, 4000.7409999999995, 2.4308406647116323, 2.4506842619745846
519, 542, 4020.6160000000004, 2.442815249266862, 2.462756598240469
523, 541, 4040.609999999999, 2.4547898338220917, 2.4748289345063537
526, 543, 4061.076, 2.4667644183773216, 2.4869012707722384
527, 543, 4080.9440000000004, 2.478739002932551, 2.4989736070381228
530, 543, 4100.754, 2.490713587487781, 2.5110459433040075
532, 548, 4120.649, 2.502688172043011, 2.5231182795698928
532, 556, 4140.744999999999, 2.5146627565982405, 2.535190615835777
531, 561, 4160.688, 2.5266373411534704, 2.547262952101662
531, 568, 4180.6230000000005, 2.5386119257087, 2.5593352883675466
530, 576, 4200.747999999999, 2.55058651026393, 2.571407624633431
528, 584, 4220.693000000001, 2.5625610948191593, 2.5834799608993158
528, 587, 4241.035, 2.574535679374389, 2.5955522971652005
531, 591, 4260.663, 2.5865102639296187, 2.607624633431085
536, 593, 4280.681, 2.5984848484848486, 2.6196969696969696
544, 592, 4300.72, 2.610459433040078, 2.6317693059628544
557, 591, 4320.651999999999, 2.622434017595308, 2.643841642228739
569, 591, 4340.641, 2.6344086021505375, 2.6559139784946235
581, 589, 4360.669, 2.6463831867057674, 2.6679863147605083
590, 591, 4380.774, 2.670332355816227, 2.6812316715542526
597, 594, 4400.698, 2.6823069403714563, 2.6932551319648095
599, 600, 4420.602000000001, 2.6942815249266863, 2.705278592375367
596, 606, 4440.675, 2.7062561094819158, 2.7173020527859237
593, 615, 4460.704, 2.7182306940371457, 2.729325513196481
587, 619, 4481.158, 2.730205278592375, 2.7413489736070384
